id,imbd_id,title,overview,production_companies,release_date,budget,revenue,runtime,language,genres,status
395,tt0370263,AVP: Alien vs. Predator,"When scientists discover something in the Arctic that appears to be a buried Pyramid, they send a research team out to investigate. Little do they know that they are about to step into a hunting ground where Aliens are grown as sport for the Predator race.","[{""name"": ""Impact Pictures"", ""id"": 248}, {""name"": ""Studio Babelsberg"", ""id"": 264}, {""name"": ""Twentieth Century Fox Film Corporation"", ""id"": 306}, {""name"": ""Davis Entertainment"", ""id"": 1302}, {""name"": ""Stillking Films"", ""id"": 11345}, {""name"": ""Brandywine Productions"", ""id"": 19747}, {""name"": ""Lonlink Productions"", ""id"": 19828}, {""name"": ""Kut Productions"", ""id"": 19829}, {""name"": ""Inside Track Films"", ""id"": 19834}, {""name"": ""Charenton Productions Limited"", ""id"": 19835}, {""name"": ""Revolution Sun Studios"", ""id"": 76043}]",2004-08-12,70000000,171183863,101,,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 28, ""name"": ""Action""}]",Released
396,tt0061184,Who's Afraid of Virginia Woolf?,Mike Nichols’ film from Edward Albee's play brought new themes to the film industry. Elizabeth Taylor and Richard Burton have never been more brilliant together as they portray an experienced married couple who love each other yet verbally attack one another when they see how boring their naïve newlywed guests have made their night.,"[{""name"": ""Chenault Productions"", ""id"": 1684}]",1966-06-21,7500000,33736689,131,,"[{""id"": 18, ""name"": ""Drama""}]",Released
397,tt0113117,French Kiss,French Kiss is director Kasdan’s best film since the Bodyguard. The plot involves a couple in love and one woman’s attempt to fly to Paris to get her lover back from a business trip and marry him. On the way she unknowingly smuggles something of value that has a petty thief chasing her across France as she chases after her future husband.,"[{""name"": ""Twentieth Century Fox Film Corporation"", ""id"": 306}, {""name"": ""PolyGram Filmed Entertainment"", ""id"": 1382}, {""name"": ""Working Title Films"", ""id"": 10163}, {""name"": ""Prufrock Pictures"", ""id"": 34207}]",1995-05-05,0,0,111,,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",Released
398,tt0379725,Capote,"A biopic of the writer, Truman Capote and his assignment for The New Yorker to write the non-fiction book, 'In Cold Blood'.","[{""name"": ""Sony Pictures Classics"", ""id"": 58}, {""name"": ""Cooper""s Town Productions"", ""id"": 213}, {""name"": ""Eagle Vision Inc."", ""id"": 214}, {""name"": ""Manitoba Film and Video Production Tax Credit"", ""id"": 11715}, {""name"": ""Province of British Columbia Production Services Tax Credit"", ""id"": 12200}, {""name"": ""Infinity Media"", ""id"": 54280}, {""name"": ""A-Line Pictures"", ""id"": 54281}]",2005-09-30,7000000,49084830,114,,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}]",Released
400,tt0114660,Things to Do in Denver When You're Dead,A mafia film in Tarantino style with a star-studded cast. Jimmy’s “The Saint” gangster career has finally ended. Yet now he finds him self doing favors for a wise godfather known as “The Man with the Plan.”,"[{""name"": ""Miramax Films"", ""id"": 14}]",1995-12-01,8000000,529766,116,,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 80, ""name"": ""Crime""}]",Released
401,tt0333766,Garden State,"Andrew returns to his hometown for the funeral of his mother, a journey that reconnects him with past friends. The trip coincides with his decision to stop taking his powerful antidepressants. A chance meeting with Sam - a girl also suffering from various maladies - opens up the possibility of rekindling emotional attachments, confronting his psychologist father, and perhaps beginning a new life.","[{""name"": ""Fox Searchlight Pictures"", ""id"": 43}, {""name"": ""Double Feature Films"", ""id"": 215}, {""name"": ""Jersey Films"", ""id"": 216}, {""name"": ""Camelot Pictures"", ""id"": 11728}, {""name"": ""Large""s Ark Productions"", ""id"": 11729}]",2004-07-28,2500000,26781723,102,,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",Released
402,tt0103772,Basic Instinct,"A police detective is in charge of the investigation of a brutal murder, in which a beautiful and seductive woman could be involved.","[{""name"": ""TriStar Pictures"", ""id"": 559}, {""name"": ""Canal+"", ""id"": 5358}, {""name"": ""Carolco Pictures"", ""id"": 14723}]",1992-03-20,49000000,352927224,127,,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 9648, ""name"": ""Mystery""}]",Released
403,tt0097239,Driving Miss Daisy,The story of an old Jewish widow named Daisy Werthan and her relationship with her colored chauffeur Hoke. From an initial mere work relationship grew in 25 years a strong friendship between the two very different characters in a time when those types of relationships where shunned upon. Oscar winning tragic comedy with a star-studded cast and based on a play of the same name by Alfred Uhry.,"[{""name"": ""The Zanuck Company"", ""id"": 80}, {""name"": ""Majestic Films International"", ""id"": 2630}, {""name"": ""Warner Bros."", ""id"": 6194}]",1989-12-13,7500000,145793296,99,,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",Released
404,tt0166896,The Straight Story,"The Straight Story chronicles a trip made by 73-year-old Alvin Straight from Laurens, Iowa, to Mt. Zion, Wisconsin, in 1994 while riding a lawn mower. The man undertook his strange journey to mend his relationship with his ill, estranged, 75-year-old brother Lyle.","[{""name"": ""Walt Disney Pictures"", ""id"": 2}, {""name"": ""Channel Four Films"", ""id"": 181}, {""name"": ""Asymmetrical Productions"", ""id"": 373}, {""name"": ""Les Films Alain Sarde"", ""id"": 635}, {""name"": ""The Picture Factory"", ""id"": 637}, {""name"": ""StudioCanal"", ""id"": 694}, {""name"": ""Canal+"", ""id"": 5358}, {""name"": ""CiBy 2000"", ""id"": 7832}, {""name"": ""The Straight Story, Inc"", ""id"": 59423}]",1999-10-15,10000000,0,112,,"[{""id"": 18, ""name"": ""Drama""}]",Released
405,tt0047528,La Strada,"A traveling strongman, Zampano, repays the death of Rosa, his assistant, by offering the same job to little sister Gelsomina,  whose mother receives compensation in return.","[{""name"": ""Ponti-De Laurentiis Cinematografica"", ""id"": 217}]",1954-07-16,0,0,104,,"[{""id"": 18, ""name"": ""Drama""}]",Released
406,tt0113247,La Haine,"Aimlessly whiling away their days in the concrete environs of their dead-end suburbia, Vinz, Hubert, and Said -- a Jew, African, and an Arab -- give human faces to France's immigrant populations, their bristling resentment at their social marginalization slowly simmering until it reaches a climactic boiling point. La Haine means Hate.","[{""name"": ""Egg Pictures"", ""id"": 802}, {""name"": ""PolyGram Filmed Entertainment"", ""id"": 1382}, {""name"": ""Canal+"", ""id"": 5358}, {""name"": ""Les Productions Lazennec"", ""id"": 5869}, {""name"": ""La Sept Cinéma"", ""id"": 16366}, {""name"": ""Kasso Inc. Productions"", ""id"": 22684}, {""name"": ""Studio Image"", ""id"": 68517}, {""name"": ""Cofinergie 6"", ""id"": 68518}]",1995-05-31,3000000,0,98,,"[{""id"": 18, ""name"": ""Drama""}]",Released
407,tt0162426,Short Sharp Shock,Three friends get caught in a life of major crime.,"[{""name"": ""Zweites Deutsches Fernsehen (ZDF)"", ""id"": 4606}, {""name"": ""Wüste Film"", ""id"": 67261}]",1998-10-15,500000,0,93,,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",Released
408,tt0029583,Snow White and the Seven Dwarfs,"A beautiful girl, Snow White, takes refuge in the forest in the house of seven dwarfs to hide from her stepmother, the wicked Queen. The Queen is jealous because she wants to be known as ""the fairest in the land,"" and Snow White's beauty surpasses her own.","[{""name"": ""Walt Disney Productions"", ""id"": 3166}]",1937-12-20,1488423,184925486,83,,"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 16, ""name"": ""Animation""}, {""id"": 10751, ""name"": ""Family""}]",Released
409,tt0116209,The English Patient,"Beginning in the 1930s, ""The English Patient"" tells the story of Count Almásy who is a Hungarian map maker employed by the Royal Geographical Society to chart the vast expanses of the Sahara Desert along with several other prominent explorers. As World War II unfolds, Almásy enters into a world of love, betrayal, and politics that is later revealed in a series of flashbacks while Almásy is on his death bed after being horribly burned in a plane crash.","[{""name"": ""Miramax Films"", ""id"": 14}, {""name"": ""Tiger Moth Productions"", ""id"": 12204}]",1996-11-14,27000000,231976425,162,,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 10752, ""name"": ""War""}]",Released
410,tt0477877,Summer in Berlin,When you read the title ‘Summer on the Balcony’ you probably think it will be a light Berlin summer comedy but it’s not. This film is an intimate study of two women friends who come to each other because of troubles with everyday life and with men and thus try to enjoy a life based on their ideas.,"[{""name"": ""Peter Rommel Productions"", ""id"": 166}, {""name"": ""X-Filme Creative Pool"", ""id"": 1972}]",2005-09-09,0,0,105,,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",Released
411,tt0363771,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe","Siblings Lucy, Edmund, Susan and Peter step through a magical wardrobe and find the land of Narnia. There, the they discover a charming, once peaceful kingdom that has been plunged into eternal winter by the evil White Witch, Jadis. Aided by the wise and magnificent lion, Aslan, the children lead Narnia into a spectacular, climactic battle to be free of the Witch's glacial powers forever.","[{""name"": ""Walt Disney"", ""id"": 5888}, {""name"": ""Walden Media"", ""id"": 10221}]",2005-12-07,180000000,748806957,143,,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 14, ""name"": ""Fantasy""}]",Released
414,tt0112462,Batman Forever,"The Dark Knight of Gotham City confronts a dastardly duo: Two-Face and the Riddler. Formerly District Attorney Harvey Dent, Two-Face believes Batman caused the courtroom accident which left him disfigured on one side. And Edward Nygma, computer-genius and former employee of millionaire Bruce Wayne, is out to get the philanthropist; as The Riddler. Former circus acrobat Dick Grayson, his family killed by Two-Face, becomes Wayne's ward and Batman's new partner Robin.","[{""name"": ""Warner Bros."", ""id"": 6194}, {""name"": ""Polygram Filmed Entertainment"", ""id"": 31080}]",1995-06-16,100000000,336529144,121,,"[{""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 14, ""name"": ""Fantasy""}]",Released
415,tt0118688,Batman & Robin,"Along with crime-fighting partner Robin and new recruit Batgirl, Batman battles the dual threat of frosty genius Mr. Freeze and homicidal horticulturalist Poison Ivy. Freeze plans to put Gotham City on ice, while Ivy tries to drive a wedge between the dynamic duo.","[{""name"": ""PolyGram Filmed Entertainment"", ""id"": 1382}, {""name"": ""Warner Bros."", ""id"": 6194}]",1997-06-20,125000000,238207122,125,,"[{""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 14, ""name"": ""Fantasy""}]",Released
421,tt0362270,The Life Aquatic with Steve Zissou,Wes Anderson’s incisive quirky comedy build up stars complex characters like in ‘The Royal Tenenbaums’ with Bill Murray on in the leading role. An ocean adventure documentary film maker Zissou is put in all imaginable life situations and a tough life crisis as he attempts to make a new film about capturing the creature that caused him pain.,"[{""name"": ""Touchstone Pictures"", ""id"": 9195}, {""name"": ""American Empirical Pictures"", ""id"": 23449}]",2004-12-10,50000000,34808403,119,,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",Released
422,tt0056801,8½,With 8 ½ Frederico Fellini leaves a self-portrait where dreams and reality are a mix. With help from a most excellent cast and unique scenery this self reflecting film is one of his master works.,"[{""name"": ""Cineriz"", ""id"": 9387}, {""name"": ""Francinex"", ""id"": 10882}]",1963-02-14,0,0,138,,"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 18, ""name"": ""Drama""}]",Released
423,tt0253474,The Pianist,The Pianist is a film adapted from the biography of Wladyslaw Szpilman. A Jewish-Polish pianist who during the second world war lived and hid miraculously in Warsaw after having gone through a terrible tragedy. A film from Roman Polanski.,"[{""name"": ""Bac Films"", ""id"": 208}, {""name"": ""Canal+Polska"", ""id"": 250}, {""name"": ""Heritage Films"", ""id"": 260}, {""name"": ""Studio Babelsberg"", ""id"": 264}, {""name"": ""Agencja Produkcji Filmowej"", ""id"": 266}, {""name"": ""Beverly Detroit"", ""id"": 267}, {""name"": ""FilmFernsehFonds Bayern"", ""id"": 268}, {""name"": ""Filmboard Berlin-Brandenburg (FBB)"", ""id"": 269}, {""name"": ""Mainstream S.A."", ""id"": 271}, {""name"": ""R.P. Productions"", ""id"": 355}, {""name"": ""StudioCanal"", ""id"": 694}, {""name"": ""Filmförderungsanstalt (FFA)"", ""id"": 4247}, {""name"": ""Canal+"", ""id"": 5358}, {""name"": ""Interscope Communications"", ""id"": 10201}, {""name"": ""Telewizja Polska (TVP)"", ""id"": 19150}, {""name"": ""Runteam"", ""id"": 31087}]",2002-09-24,35000000,120072577,150,,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10752, ""name"": ""War""}]",Released
